"Seat","Num","Justice","Clerk","Started","Finished","School","Previous.Clerkship"
"1","90","Brennan, W","Bishop, Timothy S.","1988","1989","Northwestern","Oakes"
"1","90","Brennan, W","Heinzerling, Lisa","1988","1989","Chicago","Posner"
"1","90","Brennan, W","West, John M.","1988","1989","Michigan","H. Edwards"
"1","90","Brennan, W","Miller, Nory","1989","1990","Columbia","Mikva"
"1","90","Brennan, W","Massey, Jonathan S.","1989","1990","Harvard","Mikva"
"1","90","Brennan, W","Castello, James E.","1990","1991","Berkeley","Mikva"
"1","90","Brennan, W","Baxter, Hugh W.","1991","1992","Stanford","R. B. Ginsburg"
"1","90","Brennan, W","Genachowski, Julius","1992","1993","Harvard","Mikva"
"1","90","Brennan, W","Krone, Steven G.","1993","1994","Chicago","Mikva"
"1","90","Brennan, W","Kasten, Lawrence A.","1994","1995","GW","Schroeder"
"1","90","Brennan, W","Chanenson, Steven L.","1995","1996","Chicago","Kravitch"
"1","105","Souter, D","Feder, Meir","1990","1991","Harvard","W. Norris"
"1","105","Souter, D","Sullivan, John J.","1990","1991","Columbia","Wisdom"
"1","105","Souter, D","Salamanca, Paul E.","1990","1991","Boston College","Souter"
"1","105","Souter, D","Spiro, Peter J.","1990","1991","Virginia","S. Williams"
"1","105","Souter, D","Araiza, William D.","1991","1992","Yale","W. Norris"
"1","105","Souter, D","Brands, Henk J.","1991","1992","Columbia","S. Breyer"
"1","105","Souter, D","Nuechterlein, Jonathan E.","1991","1992","Yale","S. Williams"
"1","105","Souter, D","Rubin, Peter J.","1991","1992","Harvard","Seitz"
"1","105","Souter, D","Brauneis, Robert","1992","1993","Harvard","S. Breyer"
"1","105","Souter, D","Dunne, Steven M.","1992","1993","Stanford","S. Williams"
"1","105","Souter, D","Movsesian, Mark L.","1992","1993","Harvard","H. Winter"
"1","105","Souter, D","Rubin, Peter J.","1992","1993","Harvard","Souter"
"1","105","Souter, D","Barr, Michael S.","1993","1994","Yale","Leval"
"1","105","Souter, D","Genachowski, Julius","1993","1994","Harvard","Brennan"
"1","105","Souter, D","Goldberg, David T.","1993","1994","Harvard","R. B. Ginsburg"
"1","105","Souter, D","Krone, Steven G.","1993","1994","Chicago","Mikva"
"1","105","Souter, D","Tucher, Alison M.","1993","1994","Stanford","W. Norris"
"1","105","Souter, D","Greenfield, H. Kent","1994","1995","Chicago","L. Campbell"
"1","105","Souter, D","Halberstam, Daniel H.","1994","1995","Yale","Wald"
"1","105","Souter, D","Kanji, Riyaz A.","1994","1995","Yale","B. Fletcher"
"1","105","Souter, D","Stier, Max I.","1994","1995","Stanford","Oakes"
"1","105","Souter, D","Benjamin, Stuart M.","1995","1996","Yale","Canby"
"1","105","Souter, D","Chanenson, Steven L.","1995","1996","Chicago","Kravitch"
"1","105","Souter, D","Gerken, Heather K.","1995","1996","Michigan","Reinhardt"
"1","105","Souter, D","Goldblatt, Craig T.","1995","1996","Chicago","Cudahy"
"1","105","Souter, D","Young, Ernest A.","1995","1996","Harvard","Boudin"
"1","105","Souter, D","Hohengarten, William M.","1996","1997","Yale","Newman"
"1","105","Souter, D","Katz, Ellen D.","1996","1997","Yale","J. A. W. Rogers"
"1","105","Souter, D","Leonard, Gerald F.","1996","1997","Michigan","J. D. Phillips"
"1","105","Souter, D","Simeone, Timothy J.","1996","1997","Chicago","Wald"
"1","105","Souter, D","Colby, Thomas B.","1997","1998","Harvard","Calabresi"
"1","105","Souter, D","Hamilton, Deborah L.","1997","1998","Michigan",""
"1","105","Souter, D","","1997","1998","Chicago","D. Ginsburg"
"1","105","Souter, D","Cedarbaum, Jonathan G.","1998","1999","Yale","Tatel"
"1","105","Souter, D","Davidson, Nestor M.","1998","1999","Columbia","Tatel"
"1","105","Souter, D","Feldman, Noah","1998","1999","Yale","H. Edwards"
"1","105","Souter, D","Sharkey, Catherine","1998","1999","Yale","Calabresi"
"1","105","Souter, D","Koh, Jay L.","1999","2000","Yale","Boudin"
"1","105","Souter, D","Liebman, Benjamin L.","1999","2000","Harvard","S. Lynch"
"1","105","Souter, D","Roosevelt, Kermit","1999","2000","Yale","S. Williams"
"1","105","Souter, D","Tushnet, Rebecca L.","1999","2000","Yale","Becker"
"1","105","Souter, D","Newsom, Kevin C.","2000","2001","Harvard","9th Cir."
"1","105","Souter, D","Bamberger, Kenneth A.","2000","2001","Harvard","Kearse"
"1","105","Souter, D","Van Houweling, Molly S.","2000","2001","Harvard","Boudin"
"1","105","Souter, D","Waxman, Matthew C.","2000","2001","Yale","Flaum"
"1","105","Souter, D","Gruenstein, Benjamin","2001","2002","Harvard","S. Williams"
"1","105","Souter, D","Lee, Thomas","2001","2002","Harvard","Boudin"
"1","105","Souter, D","Lipton, Ann M.","2001","2002","Harvard","Becker"
"1","105","Souter, D","Rothbaum, Monica W.","2001","2002","NYU","H. Edwards"
"1","105","Souter, D","Fleming, Mark C.","2002","2003","Harvard","Boudin"
"1","105","Souter, D","Furman, Jesse M.","2002","2003","Yale","Cabranes"
"1","105","Souter, D","Ho, Derek T.","2002","2003","Harvard","Boudin"
"1","105","Souter, D","Levine, Sarah L.","2002","2003","Yale","H. Edwards"
"1","105","Souter, D","Mortenson, Julian D.","2003","2004","Stanford","Wilkinson"
"1","105","Souter, D","Rascoff, Samuel","2003","2004","Yale","Leval"
"1","105","Souter, D","Suk, Jeannie","2003","2004","Harvard","H. Edwards"
"1","105","Souter, D","Rapawy, Gregory G.","2003","2004","Harvard","S. Lynch"
"1","105","Souter, D","Carroll, Catherine M.A.","2004","2005","Michigan","H. Edwards"
"1","105","Souter, D","Hellman, Matthew S.","2004","2005","Harvard","Boudin"
"1","105","Souter, D","Van Aken, Christine B.","2004","2005","NYU","Leval"
"1","105","Souter, D","Volchok, Daniel S.","2004","2005","Harvard","Tatel"
"1","105","Souter, D","Fromer, Jeanne C.","2005","2006","Harvard","Sack"
"1","105","Souter, D","McLaine, Meaghan","2005","2006","Harvard","Garland"
"1","105","Souter, D","Michaels, Jon D.","2005","2006","Yale","Calabresi"
"1","105","Souter, D","Orr, Allison","2005","2006","Virginia","Wilkinson"
"1","105","Souter, D","Bershteyn, Boris","2006","2007","Yale","Cabranes"
"1","105","Souter, D","Han, David S.","2006","2007","Harvard","Boudin"
"1","105","Souter, D","Leach, Bryan W.","2006","2007","Yale","Cabranes"
"1","105","Souter, D","Tenny, Daniel B.","2006","2007","Michigan","Tatel"
"1","105","Souter, D","Huang, Bert I.","2007","2008","Harvard","Boudin"
"1","105","Souter, D","Kendrick, Leslie","2007","2008","Virginia","Wilkinson"
"1","105","Souter, D","Mongan, Michael J.","2007","2008","Stanford","Garland"
"1","105","Souter, D","Smith, Micah W.J.","2007","2008","Harvard","Calabresi"
"1","105","Souter, D","Delaney, Erin","2008","2009","NYU","Calabresi"
"1","105","Souter, D","Gerber, Michael","2008","2009","Yale","Leval"
"1","105","Souter, D","Postman, Warren D.","2008","2009","Harvard","W. Fletcher"
"1","105","Souter, D","Purcell, Noah G.","2008","2009","Harvard","Tatel"
"1","105","Souter, D","Pulham, Thomas G.","2009","2010","Yale","Katzmann"
"1","105","Souter, D","Hopkins, Brook","2010","2011","Harvard","Reinhardt"
"1","105","Souter, D","Tokson, Matthew","2011","2012","Chicago","Randolph"
"1","105","Souter, D","Vitarelli, Anthony","2012","2013","Yale","Griffith"
"1","105","Souter, D","Park, Ryan","2013","0","Harvard","Katzmann"
"1","111","Sotomayor, S","Marwell, Jeremy C.","2009","2010","NYU","S. Williams"
"1","111","Sotomayor, S","Pasachoff, Eloise","2009","2010","Harvard","Katzmann"
"1","111","Sotomayor, S","Powell, Lindsey","2009","2010","Stanford","Stevens"
"1","111","Sotomayor, S","Yablon, Robert M.","2009","2010","Yale","R. B. Ginsburg"
"1","111","Sotomayor, S","Arlyck, Kevin P.","2010","2011","NYU","Katzmann"
"1","111","Sotomayor, S","Lue, Thomas S.","2010","2011","Harvard","Raggi"
"1","111","Sotomayor, S","Mollen, Abby M.","2010","2011","Northwestern","Tatel"
"1","111","Sotomayor, S","Saharia, Amy Mason","2010","2011","Duke","Newman"
"1","111","Sotomayor, S","Bern, Michael","2011","2012","Harvard","McConnell"
"1","111","Sotomayor, S","Hiller, Mark","2011","2012","Virginia","Sack"
"1","111","Sotomayor, S","Habib, Daniel","2011","2012","Yale","W. Fletcher"
"1","111","Sotomayor, S","Kucera, Jane","2011","2012","Harvard","Gorsuch"
"1","111","Sotomayor, S","Burgess, Brian","2012","2013","NYU","Tatel"
"1","111","Sotomayor, S","Goldman, Brian","2012","2013","Stanford","Reinhardt"
"1","111","Sotomayor, S","Grinsell, Scott","2012","2013","Yale","Pooler"
"1","111","Sotomayor, S","Taylor, Charlotte","2012","2013","NYU","Katzmann"
"1","111","Sotomayor, S","Smith, Fred","2013","0","Stanford","B. Parker"
"1","111","Sotomayor, S","Sooknanan, Sparkle L.","2013","0","Brooklyn","Calabresi"
"1","111","Sotomayor, S","Tang, Aaron","2013","0","Stanford","Wilkinson"
"1","111","Sotomayor, S","Winik, Daniel","2013","0","Yale","Reinhardt"
"2","47","Gray, H","Russell, Thomas A.","1882","1883","Harvard",""
"2","47","Gray, H","Schofield, William","1883","1885","Harvard","none"
"2","47","Gray, H","Warner, Henry Eldridge","1885","1886","Harvard",""
"2","47","Gray, H","Dunbar, William H.","1886","1887","Harvard",""
"2","47","Gray, H","Cabot, Edward Twisleton","1887","1888","Harvard",""
"2","47","Gray, H","Williston, Samuel","1888","1889","Harvard","none"
"2","47","Gray, H","Lee, Blewett","1889","1890","Harvard",""
"2","47","Gray, H","Jones, Francis Richard","1890","1891","Harvard",""
"2","47","Gray, H","Thayer, Ezra R.","1891","1892","Harvard",""
"2","47","Gray, H","Kimball, Moses Day","1892","1893","Harvard",""
"2","47","Gray, H","Newell, James M.","1892","1893","Harvard",""
"2","47","Gray, H","Hughes, Gordon T.","1894","1895","Harvard",""
"2","47","Gray, H","Smith, Jeremiah","1895","1896","Harvard",""
"2","47","Gray, H","Barlow, Charles L.","1896","1897","Harvard",""
"2","47","Gray, H","Romans, Robert","1897","1898","Harvard",""
"2","47","Gray, H","Gray, Roland","1898","1899","Harvard",""
"2","47","Gray, H","Palfrey, John Gorham","1899","1900","Harvard",""
"2","47","Gray, H","Warren, Joseph","1900","1901","Harvard",""
"2","47","Gray, H","Marvin, Langdon Parker","1901","1902","Harvard",""
"2","58","Holmes, O","Poe, Charles K.","1903","1906","",""
"2","58","Holmes, O","Derby, Augustin","1906","1907","Harvard","none"
"2","58","Holmes, O","Stockton, Howard","1907","1908","",""
"2","58","Holmes, O","Fish, Erland F.","1908","1909","",""
"2","58","Holmes, O","Duer, Leland B.","1909","1910","",""
"2","58","Holmes, O","Olds, Irving S.","1910","1911","Harvard","none"
"2","58","Holmes, O","Biddle, Francis","1911","1912","Harvard","none"
"2","58","Holmes, O","Clarke, Stanley","1912","1913","",""
"2","58","Holmes, O","Harrison, George L.","1913","1914","Harvard",""
"2","58","Holmes, O","Bundy, Harvey Hollister","1914","1915","Harvard",""
"2","58","Holmes, O","Belknap, Chauncey","1915","1916","",""
"2","58","Holmes, O","Hale, Shelton","1916","1917","",""
"2","58","Holmes, O","Miller, Vaughn","1917","1918","",""
"2","58","Holmes, O","Landau, Lloyd H.","1918","1919","",""
"2","58","Holmes, O","Morrison, Stanley","1919","1920","Harvard",""
"2","58","Holmes, O","Kimball, Day","1920","1921","",""
"2","58","Holmes, O","Curtis, Laurence","1921","1922","Harvard","none"
"2","58","Holmes, O","Benjamin, Robert M.","1922","1923","",""
"2","58","Holmes, O","Nicely, James M.","1923","1924","Harvard",""
"2","58","Holmes, O","Leach, W. Barton","1924","1925","Harvard","none"
"2","58","Holmes, O","Denby, Charles","1925","1926","Harvard",""
"2","58","Holmes, O","Corcoran, Thomas Gardiner","1926","1927","Harvard",""
"2","58","Holmes, O","Sutherland, Arthur E.","1927","1928","Harvard",""
"2","58","Holmes, O","Lockwood, John E.","1928","1929","",""
"2","58","Holmes, O","Hiss, Alger","1929","1930","Harvard","none"
"2","58","Holmes, O","Wales, Robert W.","1930","1931","Harvard",""
"2","58","Holmes, O","Rose, H. Chapman","1931","1932","Harvard",""
"2","58","Holmes, O","Hiss, Donald","1932","1933","Harvard",""
"2","58","Holmes, O","Howe, Mark Antony De Wolfe","1933","1934","Harvard",""
"2","58","Holmes, O","Rowe, James H.","1934","1935","Harvard",""
"2","75","Cardozo, B","Paley, Joseph","1932","1932","",""
"2","75","Cardozo, B","Siegel, Melvin H.","1932","1933","Harvard",""
"2","75","Cardozo, B","Doskow, Ambrose","1933","1934","Columbia",""
"2","75","Cardozo, B","Stroock, Alan M.","1934","1936","Yale",""
"2","75","Cardozo, B","Rauh, Joseph L.","1936","1938","Harvard",""
"2","78","Frankfurter, F","Rauh, Joseph L.","1939","1939","Harvard","Cardozo"
"2","78","Frankfurter, F","Fisher, Adrian S.","1939","1940","Harvard","Brandeis"
"2","78","Frankfurter, F","Prichard, Edward F.","1939","1940","Harvard","none"
"2","78","Frankfurter, F","Graham, Phil","1940","1941","Harvard","S. F. Reed"
"2","78","Frankfurter, F","Elman, Philip","1941","1943","Harvard","Magruder"
"2","78","Frankfurter, F","Silverberg, Stanley M.","1943","1944","","L. Hand"
"2","78","Frankfurter, F","Kurland, Philip","1945","1946","Harvard","J. Frank"
"2","78","Frankfurter, F","Henkin, Louis","1946","1947","Harvard","L. Hand"
"2","78","Frankfurter, F","Helman, Irving J.","1947","1948","Harvard","Magruder"
"2","78","Frankfurter, F","Rosenthal, Albert J.","1947","1948","Harvard","Magruder"
"2","78","Frankfurter, F","Coleman, William Thaddeus","1948","1949","Harvard","Goodrich"
"2","78","Frankfurter, F","Richardson, Elliot","1948","1949","Harvard","L. Hand"
"2","78","Frankfurter, F","Calkins, Hugh","1950","1951","Harvard","L. Hand"
"2","78","Frankfurter, F","McKusick, Vincent L.","1951","1952","Harvard","L. Hand"
"2","78","Frankfurter, F","Bickel, Alexander","1952","1953","Harvard","none"
"2","78","Frankfurter, F","Sander, Frank E.A.","1953","1954","Harvard","Magruder"
"2","78","Frankfurter, F","Vorenberg, James","1953","1954","Harvard","none"
"2","78","Frankfurter, F","Kaufman, Andrew L.","1954","1955","Harvard","none"
"2","78","Frankfurter, F","Prettyman, E. Barrett","1954","1955","Virginia","R. H. Jackson"
"2","78","Frankfurter, F","Wellington, Harry Hillel","1955","1956","Harvard","Magruder"
"2","78","Frankfurter, F","Cohen, Jerome A.","1956","1957","Yale","Warren"
"2","78","Frankfurter, F","Goodwin, Richard N.","1958","1959","Harvard","none"
"2","78","Frankfurter, F","Kalodner, Howard I.","1958","1959","Harvard","J. Sloane"
"2","78","Frankfurter, F","Bender, Paul","1959","1960","Harvard","L. Hand"
"2","78","Frankfurter, F","Amsterdam, Anthony G.","1960","1961","Penn","none"
"2","78","Frankfurter, F","French, John D.","1960","1961","Harvard","none"
"2","78","Frankfurter, F","Currie, David P.","1961","1962","Harvard","Friendly"
"2","94","Goldberg, A","Edelman, Peter","1962","1963","Harvard","Friendly"
"2","94","Goldberg, A","Dershowitz, Alan","1963","1964","Yale","Bazelon"
"2","94","Goldberg, A","McTurnan, Lee","1963","1964","Chicago","none"
"2","94","Goldberg, A","Breyer, Stephen","1964","1965","Harvard","none"
"2","94","Goldberg, A","Goldstein, Stephen","1964","1965","Penn","none"
"2","95","Fortas, A","Griffiths, John","1965","1966","Yale",""
"2","95","Fortas, A","Levitt, Daniel P.","1965","1966","",""
"2","95","Fortas, A","Rosenbloom, H. David","1967","1968","Harvard","none"
"2","95","Fortas, A","Zimroth, Peter L.","1967","1968","Yale","Bazelon"
"2","95","Fortas, A","Field, Martha A.","1968","1969","Chicago","none"
"2","95","Fortas, A","Slocombe, Walter B.","1968","1969","Harvard","none"
"2","98","Blackmun, H","Edelman, Daniel B.","1970","1971","Harvard","Blackmun"
"2","98","Blackmun, H","Jr, Robert E. Gooding","1970","1971","Michigan","Schaefer"
"2","98","Blackmun, H","LaFond, Michel A.","1970","1971","American","none"
"2","98","Blackmun, H","Frampton, George T.","1971","1972","Harvard",""
"2","98","Blackmun, H","LaFond, Michel A.","1971","1972","American","Blackmun"
"2","98","Blackmun, H","Rich, John Townsend","1971","1972","Yale","Bazelon"
"2","98","Blackmun, H","Bezanson, Randall P.","1972","1973","Iowa","R. Robb"
"2","98","Blackmun, H","Miller, Ralph I.","1972","1973","Texas","none"
"2","98","Blackmun, H","Ziglar, James W.","1972","1973","GW","none"
"2","98","Blackmun, H","Knicely, James J.","1973","1974","Harvard","R. Robb"
"2","98","Blackmun, H","Richter, Robert I.","1973","1974","Chicago","I. Goldberg"
"2","98","Blackmun, H","Sharp, Benjamin S.","1973","1974","Penn State",""
"2","98","Blackmun, H","Blumenthal, Richard","1974","1975","Yale","none"
"2","98","Blackmun, H","Moore, Karen Nelson","1974","1975","Harvard","Wilkey"
"2","98","Blackmun, H","Block, William H.","1975","1976","Chicago","McGowan"
"2","98","Blackmun, H","Murasky, Donna M.","1975","1976","Chicago","6th Cir."
"2","98","Blackmun, H","Patterson, David C.","1975","1976","Harvard","McGowan"
"2","98","Blackmun, H","Block, William H.","1976","1977","Chicago","Blackmun"
"2","98","Blackmun, H","Meserve, Richard A.","1976","1977","Harvard","Kaplan"
"2","98","Blackmun, H","Willard, Richard K.","1976","1977","Harvard","A. Kennedy"
"2","98","Blackmun, H","Wood, Diane Pamela","1976","1977","Texas","I. Goldberg"
"2","98","Blackmun, H","Ellison, Keith P.","1977","1978","Yale","J. S. Wright"
"2","98","Blackmun, H","Sundermeyer, Michael S.","1977","1978","Virginia","Wisdom"
"2","98","Blackmun, H","Wedgwood, Ruth","1977","1978","Yale","Friendly"
"2","98","Blackmun, H","Lauber, Albert G.","1978","1979","Yale","Wilkey"
"2","98","Blackmun, H","McDaniel, William A.","1978","1979","Virginia","Seitz"
"2","98","Blackmun, H","Merrill, Thomas W.","1978","1979","Chicago","Bazelon"
"2","98","Blackmun, H","Munford, Luther T.","1978","1979","Virginia","Roney"
"2","98","Blackmun, H","Coenen, Dan T.","1979","1980","Cornell","Haynsworth"
"2","98","Blackmun, H","Hair, Penda","1979","1980","Harvard","Feinberg"
"2","98","Blackmun, H","Murphy, William J.","1979","1980","Penn","Seitz"
"2","98","Blackmun, H","Rahdert, Mark C.","1979","1980","Yale","Gurfein"
"2","98","Blackmun, H","Brudney, James J.","1980","1981","Yale","Gesell"
"2","98","Blackmun, H","Lahne, Susan G.","1980","1981","Virginia","Butzner"
"2","98","Blackmun, H","Holleman, Frank S.","1981","1982","Harvard","H. Winter"
"2","98","Blackmun, H","Kinports, M. Kathleen","1981","1982","Penn","Mikva"
"2","98","Blackmun, H","Koh, Harold Hongju","1981","1982","Harvard","Wilkey"
"2","98","Blackmun, H","Rothfeld, Charles","1981","1982","Chicago","S. Robinson"
"2","98","Blackmun, H","Madans, Alan S.","1982","1983","Duke","Oakes"
"2","98","Blackmun, H","Ogden, David W.","1982","1983","Harvard","Sofaer"
"2","98","Blackmun, H","Streisinger, Cory","1982","1983","Stanford",""
"2","98","Blackmun, H","Van Zandt, David E.","1982","1983","Yale","Leval"
"2","98","Blackmun, H","Bartlett, Richard A.","1983","1984","Yale","Bazelon"
"2","98","Blackmun, H","McIntosh, Scott R.","1983","1984","Harvard",""
"2","98","Blackmun, H","Taylor, Elizabeth G.","1983","1984","Virginia","Coffin"
"2","98","Blackmun, H","Been, Vicki","1984","1985","NYU","Weinfeld"
"2","98","Blackmun, H","Schneider, Mark D.","1984","1985","Columbia","Oakes"
"2","98","Blackmun, H","Heifetz, Beth","1985","1986","NYU","Mikva"
"2","98","Blackmun, H","Karlan, Pamela S.","1985","1986","Yale","Sofaer"
"2","98","Blackmun, H","Morrison, Helane L.","1985","1986","Berkeley","Posner"
"2","98","Blackmun, H","Sklansky, David A.","1985","1986","Harvard","Mikva"
"2","98","Blackmun, H","Brinkmann, Beth","1986","1987","Yale","Kravitch"
"2","98","Blackmun, H","Deason, Ellen E.","1986","1987","Michigan","Edwards"
"2","98","Blackmun, H","Feldblum, Chai Rachel","1986","1987","Harvard","Coffin"
"2","98","Blackmun, H","Buss, Emily","1987","1988","Yale","L. Pollak"
"2","98","Blackmun, H","Kappler, Ann M.","1987","1988","NYU","Mikva"
"2","98","Blackmun, H","Ertel, Danny","1987","1988","Harvard","Wald"
"2","98","Blackmun, H","Michaels, Alan C.","1987","1988","Columbia","Feinberg"
"2","98","Blackmun, H","Foley, Edward B.","1988","1989","Columbia","P. Wald"
"2","98","Blackmun, H","Kearney, Kevin M.","1988","1989","Emory","J. Oakes"
"2","98","Blackmun, H","Lazarus, Edward","1988","1989","Yale","W. Norris"
"2","98","Blackmun, H","Malamud, Deborah C.","1988","1989","Chicago","L. Pollak"
"2","98","Blackmun, H","Amar, Vikram","1989","1990","Yale","W. Norris"
"2","98","Blackmun, H","Dupre, Anne","1989","1990","Georgia","Edmondson"
"2","98","Blackmun, H","Matthews, Martha","1989","1990","Berkeley","S. Breyer"
"2","98","Blackmun, H","Alpers, Ann","1990","1991","Stanford","W. Norris"
"2","98","Blackmun, H","Blais, Lynn E.","1990","1991","Harvard","Justice"
"2","98","Blackmun, H","Conley, Michael A.","1990","1991","Boston","Mikva"
"2","98","Blackmun, H","Jenkins, Alan","1990","1991","Harvard","R. Carter"
"2","98","Blackmun, H","Meyer, Jeffrey A.","1991","1992","Yale","Oakes"
"2","98","Blackmun, H","Dangel, Stephanie","1991","1992","Yale","Leval"
"2","98","Blackmun, H","McUsic, Molly","1991","1992","Harvard",""
"2","98","Blackmun, H","Ward, Andrea Nervi","1991","1992","Chicago","Mikva"
"2","98","Blackmun, H","Colb, Sherry","1992","1993","Harvard","Feinberg"
"2","98","Blackmun, H","Dodge, Bill","1992","1993","Yale","W. Norris"
"2","98","Blackmun, H","Klineberg, Geoffrey M.","1992","1993","Yale","Wald"
"2","98","Blackmun, H","Schapiro, Andrew H.","1992","1993","Harvard","Posner"
"2","98","Blackmun, H","Rao, Radhika","1992","1993","Harvard","Cudahy"
"2","98","Blackmun, H","Alexander, Michelle L.","1993","1994","Stanford","Mikva"
"2","98","Blackmun, H","Cleveland, Sarah","1993","1994","Yale","Oberdorfer"
"2","98","Blackmun, H","Hubbard, Ann","1993","1994","Duke","Wald"
"2","98","Blackmun, H","Oetken, J. Paul","1993","1994","Yale","Cudahy"
"2","98","Blackmun, H","Schwartz, Paul H.","1994","1995","North Carolina","Kravitch"
"2","98","Blackmun, H","Wishnie, Michael","1995","1996","Yale","Sarokin"
"2","98","Blackmun, H","Wang, Cecillia D.","1996","1997","Yale","W. Norris"
"2","98","Blackmun, H","Dickinson, Laura A.","1997","1998","Yale","D. W. Nelson"
"2","98","Blackmun, H","Huntington, Clare","1998","1999","Columbia","Garland"
"2","108","Breyer, S","Brands, Henk J.","1994","1995","Columbia","Souter"
"2","108","Breyer, S","Bressman, Lisa Schultz","1994","1995","Chicago","Cabranes"
"2","108","Breyer, S","Maynard, Deanne E.","1994","1995","Harvard","Powell"
"2","108","Breyer, S","Molot, Jonathan T.","1994","1995","Harvard","S. Breyer"
"2","108","Breyer, S","Benkler, Yochai","1995","1996","Harvard","none"
"2","108","Breyer, S","Newstead, Jennifer G.","1995","1996","Yale","Silberman"
"2","108","Breyer, S","Russell, Kevin K.","1995","1996","Yale","W. Norris"
"2","108","Breyer, S","Katyal, Neal","1996","1997","Yale","Calabresi"
"2","108","Breyer, S","Lenhardt, Robin A.","1996","1997","Harvard","Bownes"
"2","108","Breyer, S","Panner, Aaron M.","1996","1997","Harvard","Boudin"
"2","108","Breyer, S","Shapiro, Carolyn","1996","1997","Chicago","Posner"
"2","108","Breyer, S","Harmon, Rachel A.","1997","1998","Yale","Calabresi"
"2","108","Breyer, S","Ruger, Theodore W.","1997","1998","Harvard","Boudin"
"2","108","Breyer, S","Coberly, Linda T.","1998","1999","Michigan","D. Ginsburg"
"2","108","Breyer, S","Hochman, Robert","1998","1999","Chicago","Posner"
"2","108","Breyer, S","Martinez, Jennifer","1998","1999","Harvard","Calabresi"
"2","108","Breyer, S","Stretch, Colin S.","1998","1999","Harvard","Silberman"
"2","108","Breyer, S","Busby, Erin Glenn","1999","2000","Harvard","Boudin"
"2","108","Breyer, S","Isserles, Marc E.","1999","2000","Harvard","Silberman"
"2","108","Breyer, S","Jackson, Ketanji Brown","1999","2000","Harvard","Selya"
"2","108","Breyer, S","Wu, Tim","1999","2000","Harvard","Posner"
"2","108","Breyer, S","Spinelli, Danielle","2000","2001","Harvard","Calabresi"
"2","108","Breyer, S","Leyton, Stacey M.","2000","2001","Stanford","Reinhardt"
"2","108","Breyer, S","Robinson, Russell K.","2000","2001","Harvard","D. W. Nelson"
"2","108","Breyer, S","Reinert, Alexander A.","2000","2001","NYU","H. Edwards"
"2","108","Breyer, S","Chhabria, Vince","2001","2002","Berkeley","Browning"
"2","108","Breyer, S","Risa L. Goluboff","2001","2002","Yale","Calabresi"
"2","108","Breyer, S","Horowitz, Mirah A.","2001","2002","Duke","Wardlaw"
"2","108","Breyer, S","Leiter, Michael","2001","2002","Harvard","Boudin"
"2","108","Breyer, S","Aiyar, Priya","2002","2003","Yale","Garland"
"2","108","Breyer, S","Golden, John M.","2002","2003","Harvard","Boudin"
"2","108","Breyer, S","Okata, Maritza U.","2002","2003","Yale","Calabresi"
"2","108","Breyer, S","Small, Anne K.","2002","2003","Harvard","Calabresi"
"2","108","Breyer, S","Migdal, Ariela M.","2003","2004","NYU","H. Edwards"
"2","108","Breyer, S","Shah, Pratik","2003","2004","Berkeley","W. Fletcher"
"2","108","Breyer, S","Walsh, Alexandra M.","2003","2004","Stanford","Garland"
"2","108","Breyer, S","Wang, Davis J.","2003","2004","Harvard","Boudin"
"2","108","Breyer, S","Ponsa, Christina Duffy","2004","2005","Yale","Cabranes"
"2","108","Breyer, S","Dowden, James P.","2004","2005","Boston College","Scirica"
"2","108","Breyer, S","Feinberg, Aimee A.","2004","2005","Stanford","Tatel"
"2","108","Breyer, S","Sullivan, Jacob J.","2004","2005","Yale","Calabresi"
"2","108","Breyer, S","Gray, Danielle","2005","2006","Harvard","Garland"
"2","108","Breyer, S","Judge, Kathryn E.","2005","2006","Stanford","Posner"
"2","108","Breyer, S","Kravis, Jonathan","2005","2006","Yale","Garland"
"2","108","Breyer, S","Longwell, John H.","2005","2006","Georgia","D. Ginsburg"
"2","108","Breyer, S","Janghorbani, Jaren","2006","2007","Columbia","Jacobs"
"2","108","Breyer, S","Flint, Tacy F.","2006","2007","Chicago","Posner"
"2","108","Breyer, S","Shackelford, Stephen","2006","2007","Harvard","Boudin"
"2","108","Breyer, S","Vignarajah, Thiru","2006","2007","Harvard","Calabresi"
"2","108","Breyer, S","Bosworth, Michael S.","2007","2008","Yale","Katzmann"
"2","108","Breyer, S","Dunn, Karen","2007","2008","Yale","Garland"
"2","108","Breyer, S","Feigin, Eric J.","2007","2008","Stanford","Wilkinson"
"2","108","Breyer, S","Scarlett, Philippa","2007","2008","Columbia","A. Williams"
"2","108","Breyer, S","Gorod, Brianne","2008","2009","Yale","Katzmann"
"2","108","Breyer, S","Grossman, Seth","2008","2009","Yale","Calabresi"
"2","108","Breyer, S","McGrath, Aileen M.","2008","2009","Harvard","Boudin"
"2","108","Breyer, S","Price, Matthew E.","2008","2009","Harvard","Boudin"
"2","108","Breyer, S","Crespo, Andrew M.","2009","2010","Harvard","Reinhardt"
"2","108","Breyer, S","Dewar, Bessie","2009","2010","Yale","W. Fletcher"
"2","108","Breyer, S","Fonzone, Chris C.","2009","2010","Harvard","Wilkinson"
"2","108","Breyer, S","Nou, Jennifer","2009","2010","Yale","Posner"
"2","108","Breyer, S","Myers, Erika L.","2010","2011","Stanford","Kozinski"
